,salary
142842,8936.77
143106,8935.46
143822,8928.2
143839,8925.88
144418,8924.85
143087,8922.43
143860,8917.6
144442,8913.4
143090,8909.26
144419,8908.24
144238,8908.21
144420,8900
144422,8897.78
143807,8896.61
144423,8894.57
144424,8892.31
144425,8890.97
143094,8888.4
143101,8884.67
143824,8877.58
144429,8871.81
144430,8869
143098,8867.83
143825,8866
144349,8864.92
143916,8864.75
143866,8864.03
144431,8862.84
143105,8862.46
143458,8862.14
143104,8860.75
143828,8860.4
144433,8857.35
144455,8853.55
144456,8853.42
144434,8852.6
143108,8848.53
143102,8847.79
143107,8847.35
144436,8846.71
144458,8845.52
143118,8835.62
144437,8834.16
144438,8833.05
143922,8831.62
144440,8830.49
143296,8828.89
144441,8827.51
144444,8823.63
143818,8821.45
143336,8820.23
143413,8819.73
144447,8803.49
143889,8802.2
144448,8801.66
144450,8797.91
143897,8797.4
143414,8797.14
143124,8796.6
143132,8795.55
143809,8793.28
144451,8792.08
143142,8789.18
143183,8787.52
144452,8781.83
144483,8780.8
144453,8775.75
143497,8770.83
144454,8770.5
143179,8767.28
144486,8766.08
144457,8758.05
143489,8757.02
144459,8755
144460,8752.65
144461,8749.05
144462,8749.02
143793,8743.81
144171,8743.43
143578,8742.97
144464,8741.26
144465,8740.6
144467,8739.25
144468,8738.56
144469,8737.45
144470,8731.63
144471,8727.25
143937,8721.65
143929,8719.22
143909,8718.88
143624,8717.95
143123,8717.71
144472,8716.18
144473,8715.95
144474,8713.2
144475,8711.99
143425,8711.08
144476,8710.15
144477,8709.49
143494,8709.48
143177,8701
144478,8700.72
144479,8700.14
143951,8696.12
144481,8694.57
144482,8694.56
143948,8686.08
144489,8672.54
144494,8657.65
144495,8657.56
143162,8654.61
144497,8651.27
143159,8650.06
143299,8649.76
144498,8648.92
143111,8648.51
143112,8648.5
144499,8646.75
143905,8646.09
144501,8635.71
144502,8631.82
144528,8631.36
144503,8629.46
144505,8626.23
143971,8625.76
144281,8624.48
144426,8609.22
144507,8606.15
144508,8605.36
144509,8604.62
143326,8604
144138,8603.05
144510,8600.93
144140,8599.83
144538,8599.33
144512,8597.92
144003,8590.14
144223,8581.95
144297,8580.54
144516,8575.6
144517,8575.6
144518,8575.6
144519,8575.6
143045,8575.3
144113,8573.77
144520,8571.21
143985,8568.46
144521,8567.4
144523,8563.7
143491,8560.57
144524,8559
144525,8551.42
143569,8549.97
144561,8548.99
144527,8546.8
144529,8541.42
143478,8540.5
143166,8539.77
143363,8539
144530,8537.01
144532,8534.49
144533,8532.08
143984,8531.59
144534,8527.16
143423,8523.8
144083,8521.74
143954,8521.12
144443,8520.59
144128,8519.57
144535,8518.17
143986,8517.75
144536,8517
143613,8516
144537,8515.49
143883,8514.93
144539,8513.16
144540,8512.98
144541,8512.07
144570,8508.87
144543,8502.51
143223,8502.03
144577,8500.98
144578,8500.98
144544,8500.97
144545,8500.97
144579,8500.97
144580,8500.96
144581,8500.95
143900,8500.94
144546,8497.58
144547,8495.95
144548,8495.71
144549,8488.44
144550,8486.17
144551,8486.13
144552,8485.6
144586,8485.48
144513,8485.23
144587,8485.09
143919,8476.75
144556,8475.58
143232,8472.99
144557,8472.48
144341,8471.32
144592,8469.21
144593,8469.13
143305,8465.3
144596,8465.21
144562,8463
144600,8461.69
144601,8461.6
144602,8461.46
143364,8460
143365,8460
143959,8460
144563,8458.99
144564,8457.54
144565,8453.79
144566,8448.28
144567,8447.99
144568,8446.2
143691,8438.42
144011,8438.4
144569,8435.18
144571,8431.73
144610,8431.25
144613,8429.41
144616,8421.57
144575,8418.46
144576,8417.86
144582,8412
144622,8406.89
144584,8404.45
143192,8403.63
144585,8402.34
144062,8400
144588,8391.68
144589,8391.35
144030,8389.18
144590,8388.95
144594,8385.01
144597,8380.7
144598,8380.7
144603,8376
144604,8376
144605,8368.49
144607,8362.27
143945,8357.73
144047,8351.19
144611,8347.76
144227,8346.5
144024,8340.71
144617,8337
144618,8332.15
144621,8324.81
144623,8312.75
144624,8311.83
144625,8311.11
144626,8309
143812,8306.96
144627,8305.46
143679,8304.73
144630,8297
143884,8296.89
144631,8293.93
144632,8292.62
144635,8290.64
144636,8290.32
144637,8288.1
143981,8286.64
143561,8281.46
144082,8277.99
144641,8276.85
144063,8274.32
144643,8274.28
144092,8273.14
144644,8270.5
144645,8267
144646,8265.04
144073,8263.57
144078,8258.3
144698,8257.89
144651,8255.45
144711,8250.06
144655,8245.13
144657,8238.85
144658,8234.53
143850,8232.9
144659,8232.23
143960,8232
144398,8230.5
144399,8230.5
144681,8226.04
143239,8225.43
144683,8224.67
144040,8214.05
143967,8211.79
144687,8209.5
143208,8206.8
144689,8202.9
144727,8201.54
144209,8201.1
144691,8196.78
144692,8193.18
144693,8191.5
144694,8185.8
144695,8184.88
144696,8184.5
143381,8178.3
144081,8177.86
143356,8177.79
143677,8177.46
144099,8176.69
144700,8174.71
143467,8172
144712,8167.26
144713,8161.44
144715,8158.8
144718,8150.45
144108,8149.65
144720,8144.45
144106,8140.06
144721,8134.5
144723,8133.68
143506,8133.19
144198,8129.55
144725,8127.92
144726,8127.68
144164,8124.76
143791,8120.68
143388,8119.53
144728,8118.61
144730,8111.27
144731,8111
143644,8105.5
144734,8096.33
144185,8093.3
144737,8089.06
144738,8086.87
144739,8086.59
144026,8086.47
144740,8083.18
144137,8081.84
143648,8078.63
143557,8078.08
144741,8075.07
143949,8070.25
144742,8063.37
144110,8062.42
144743,8061.99
143270,8058.99
144614,8056.3
144175,8055.1
144744,8054.48
144772,8050.56
144745,8049.03
144774,8046.57
144522,8042.49
144179,8039.63
144746,8036.18
144747,8036.18
144748,8032.31
144749,8031.46
144750,8030.58
144068,8028.92
144751,8026.84
144753,8025.2
144754,8021.9
144755,8019.96
144186,8013.03
144781,8012.59
144783,8010.57
144756,8007.68
144757,8004.5
144758,8002.14
144759,8000
144760,7999.77
144761,7998.63
144762,7997.68
144163,7993.45
144763,7990.41
144767,7982.9
144791,7982.8
144769,7978.04
144160,7977.43
144595,7974.34
144770,7973.8
144771,7973.27
143496,7967.3
144649,7962.75
144776,7957.45
144182,7956.91
144201,7948.23
144779,7948.16
143665,7930.48
144191,7930.32
144784,7928.14
144787,7927.68
144221,7926.53
143576,7924
144789,7920.31
144811,7917.07
144792,7901.83
144793,7901.71
144822,7899.72
143501,7895.15
144795,7895.05
144796,7893.87
144797,7893.45
144112,7890.77
143918,7880.48
144800,7871.74
144802,7870.36
144835,7861.05
144804,7860
144806,7850.81
144841,7846.63
144807,7846.5
144808,7846.15
144809,7844.45
144810,7843
144812,7836.41
144814,7834.05
144815,7833.82
144816,7833.81
143705,7829.7
144818,7825.31
144819,7824.17
144165,7823.87
144821,7822.11
144823,7820.29
144849,7815.37
144824,7811.48
144825,7810.37
144153,7807.84
144827,7806.02
143373,7803.61
144857,7800
144858,7800
144828,7799.72
144829,7798.7
144830,7797.4
144831,7797.07
144833,7792.93
144118,7789.18
143606,7788.94
144834,7788.2
143503,7787.25
144305,7785.04
143534,7781.96
143396,7781.2
144838,7778.08
144839,7777.66
144840,7776.9
144842,7768.46
143901,7762
144845,7760.88
144846,7760.83
143657,7758.18
144340,7758.08
144005,7742.37
144851,7737.24
144852,7735.9
144853,7734.61
144290,7733.21
144855,7731.5
143846,7724.84
143760,7722.08
144280,7719.74
144861,7712.78
144862,7709.37
144271,7704
143042,7695.25
144863,7693.64
143925,7688
144864,7686.51
144866,7675.9
144314,7671.21
144867,7668.98
144868,7666.21
144869,7664.88
144257,7664.38
144224,7664.09
144870,7660.86
144871,7654.62
144872,7653.81
144873,7652.9
144874,7651.05
144875,7650.16
144300,7646.56
144876,7642.08
144878,7641
144880,7639.95
144881,7639.95
144884,7639.72
143864,7638.77
144347,7635.45
144885,7632.7
144887,7628.06
144888,7626.54
144889,7624.87
144915,7618.93
144891,7616.33
144892,7615.77
143796,7604.69
143797,7604.69
144894,7601.1
144895,7601.1
144896,7600.67
144848,7600
144897,7600
144898,7594.76
144899,7592.63
144923,7592.48
144926,7588.16
144901,7586.07
144902,7584.86
144241,7577.02
144932,7573.8
144933,7573.62
144264,7568.9
143955,7560.61
144905,7555.77
144906,7553.71
144907,7553.7
144908,7553.42
143615,7553.39
144619,7552.99
144909,7552.48
144912,7550.2
144913,7549.2
144916,7541.76
144942,7540
144917,7537.4
144919,7534.8
144920,7533.39
144365,7530.74
144922,7529.87
144924,7517.16
144925,7516.32
144928,7512.47
144079,7512
144927,7511.81
144929,7509.46
144930,7507.98
144931,7506.11
144379,7504.48
144207,7500
144893,7496.04
144392,7495.79
144934,7491.96
143638,7491.92
144961,7487.88
144935,7486.08
144936,7485.32
144938,7482.56
143667,7481.84
144939,7479.13
143611,7477.8
144408,7475.14
144940,7470
144941,7469.65
144943,7465
144948,7449.95
144949,7448.58
143928,7440.1
143692,7436.96
144952,7434
144013,7428
144954,7426
144955,7425.29
144717,7421.54
144956,7420.59
144957,7420.37
144511,7418.29
144416,7416.24
144959,7415.6
144962,7411.14
144427,7410.27
144963,7406.2
144964,7406.2
144966,7404.87
144967,7397.94
144053,7396.5
144970,7391.1
144971,7387.15
144972,7385.86
144973,7385.25
144974,7380.74
144414,7380.72
143514,7380.25
144975,7376.69
144977,7364.29
144978,7363.57
144980,7361.73
144981,7355.4
144982,7354.6
144985,7348.91
144428,7348.48
143634,7348
143635,7348
143636,7348
144986,7345.44
144987,7344.03
143786,7339.13
144480,7334.68
144990,7333.48
144991,7330.65
144993,7327.63
144446,7325.69
144995,7324.78
144996,7323.6
144997,7323.31
144445,7322.12
145008,7322.07
144042,7317.04
143654,7308
143655,7308
145001,7306.66
145002,7301.73
143849,7297.42
144449,7296.05
145005,7278.86
145024,7274.93
145006,7272.78
145007,7272.21
145027,7265.74
145010,7263.77
145011,7263.23
145012,7255.46
144463,7254.23
145013,7251.79
145014,7251.35
145015,7247.73
145017,7238.29
145034,7237.49
143826,7231.35
145022,7211.1
144491,7209.15
145045,7201.56
145025,7199.95
144111,7199.31
145028,7176.19
145029,7174.92
145030,7173.21
145031,7172.5
145032,7169.65
144065,7169.1
145033,7166.75
144531,7165.25
145060,7160
144435,7159.77
145036,7158.51
145037,7158.37
144640,7151.98
145039,7150.05
145040,7149.04
144496,7147.43
144904,7146.61
144859,7142.79
143771,7137.84
144999,7137.74
144439,7136.67
144484,7136.4
145066,7135.13
144504,7135.12
145042,7134.6
145043,7133.23
145044,7132.68
144188,7132.4
145048,7127.25
145049,7126.85
144375,7117.11
145051,7112.8
143678,7112.2
145052,7112
145053,7109.49
145054,7108.98
145055,7107.53
145078,7104.03
145057,7102.58
144514,7096.65
145059,7090.82
145062,7083.64
145063,7082.87
145087,7081.48
144000,7080.07
143876,7077.84
144211,7076.71
145065,7073.47
144599,7067.48
145092,7063.67
145067,7062.58
143762,7060
143763,7060
145068,7058.04
145071,7055.31
145072,7055.01
145073,7048.82
145098,7042.6
145076,7040.77
144192,7040
145077,7038.41
145100,7036.87
144488,7032.1
144724,7031.2
145081,7022.4
145083,7018.86
145084,7016.4
144098,7015
144558,7012.04
145086,7011.47
145089,7010
144560,7004.96
144722,7004.32
145091,6995.73
145118,6987.19
145093,6986.88
145094,6981.47
144023,6981.43
145095,6980.5
145096,6976.99
145097,6976.15
145099,6970.01
145101,6967.04
145105,6963.04
145106,6958.06
145107,6953.1
145108,6952.93
145110,6950
144583,6947.45
145133,6944.8
143881,6942
145113,6938.4
144591,6936.13
145114,6935.53
144615,6935.35
145115,6934.45
145141,6928.08
144620,6926.49
144629,6925.28
145117,6918.52
144642,6916.99
145120,6915.17
145121,6914.99
144647,6908.52
143877,6898.08
145124,6897.25
145125,6895.7
145126,6891.1
145127,6890.21
143766,6886
145129,6884.59
145131,6880.43
145132,6876.83
145134,6875.7
143614,6875.2
144135,6874.4
145154,6873.92
145135,6873.32
144650,6871.8
145137,6869.1
145138,6868.53
144609,6865.38
145139,6864.07
145140,6859.98
144325,6856.2
144736,6848.1
144719,6847.75
145166,6844.08
144716,6839.61
145144,6837.73
145146,6834.76
144370,6834.29
145149,6815.74
144653,6814.87
145150,6814.58
145151,6812.48
145153,6806.66
143993,6805.11
145155,6805.01
145156,6805.01
145157,6805.01
143998,6802.31
143927,6800.75
145160,6799.13
145161,6798.3
145162,6796.76
143821,6794
145163,6792.72
144237,6781.98
144735,6781.5
145165,6779.38
143641,6772.76
145167,6770.35
144729,6770.08
145169,6761.68
145170,6758.01
145171,6754.8
145172,6754.64
145176,6752.54
145177,6751.6
145178,6750.55
145179,6748.19
145180,6748.1
144654,6747.7
145182,6744.39
145183,6743
143920,6740.63
143997,6736.81
143879,6736
143656,6734.99
145185,6728.7
145186,6728.57
144732,6726.37
145188,6721.16
145189,6716.11
144688,6715.61
145190,6714.56
144752,6713.96
145192,6710.59
144167,6709.91
144039,6708.73
145194,6706.87
143969,6706.69
145195,6705.7
145196,6702.2
145197,6701.25
145198,6701.2
144777,6700.1
145199,6697.1
145201,6685.74
145203,6683.52
144120,6680.82
145204,6676.51
144193,6673.1
145205,6672.47
145206,6671.3
145208,6670.75
145209,6670.3
144027,6669.48
145211,6668.41
145212,6664.64
144126,6661.85
145213,6655.6
144733,6650.58
145215,6650.21
145216,6638.9
145217,6637.75
145242,6633.58
145218,6629
145219,6626.35
145220,6625.7
145221,6623.62
145222,6623.04
145223,6619.92
144076,6618.11
145226,6614.81
145227,6613.93
145229,6613
145231,6607.91
144333,6605.4
145232,6601.06
144166,6597
145233,6595.86
145235,6586.71
144157,6583.68
144782,6583.42
145237,6582.03
145255,6580.66
143885,6578.76
145238,6575.38
144775,6574.35
144780,6574.27
145239,6573.97
145240,6573.96
145241,6572.88
145258,6572.07
144794,6571.13
145243,6563.08
144803,6560.48
145245,6559.07
145247,6545.87
145248,6545.82
144914,6542
144096,6541.64
144202,6534
144203,6534
144204,6534
144205,6534
144206,6534
143878,6533.98
145251,6530.56
145252,6523.6
145253,6520.5
145254,6516.92
144805,6516.59
144246,6512.8
144247,6512.8
144248,6512.8
145257,6509.77
144366,6505.85
145259,6503.86
143737,6501.19
145260,6499.83
144189,6494.77
144813,6491.29
145263,6490.4
145264,6481.44
145265,6480.7
145267,6479.67
144228,6468
144492,6466.5
144820,6464.98
144364,6462.37
145271,6459.46
145273,6456.87
145274,6456.85
145275,6453.58
145276,6453.32
145277,6448.08
145278,6444.63
144843,6442.75
144832,6442.74
145279,6441.82
144850,6440.67
145281,6439.1
145282,6438.58
143938,6435.51
145283,6431.7
145123,6429.6
145307,6428.4
144174,6428.29
145284,6427.14
145285,6426.27
145286,6421.89
145287,6417.11
145288,6415.76
145289,6415.65
144258,6414.48
145291,6410.11
144351,6409.79
144500,6406.36
145294,6403.85
145295,6403.06
144790,6400.51
143943,6400.2
143944,6399.03
144101,6394.5
144854,6394.08
145299,6391.45
145300,6391.43
145302,6382.25
145316,6380
144910,6379.08
144856,6377.26
145304,6377.02
144490,6374.8
145305,6372.95
145210,6372.39
145306,6372.2
145130,6360.82
144921,6352.5
145310,6347.63
144911,6333.67
145312,6333.42
144877,6328.58
145314,6324.93
144798,6324.06
143991,6323.63
145315,6321.55
143977,6321.14
145317,6312.6
144487,6308.88
145318,6307.78
144882,6306.19
145320,6301.83
144883,6299.9
145332,6289.72
143810,6288.06
144844,6280.45
145323,6276.49
145324,6272.98
144282,6269.2
145326,6262.6
145327,6258.13
145339,6257.94
145342,6254.77
145328,6251.06
145329,6250.52
145330,6236.23
145331,6236.1
144265,6219.59
145333,6214.52
145334,6205.6
144058,6204.27
145335,6204.19
144412,6203.15
145336,6202.89
144038,6202.82
144288,6201.13
145338,6198.02
145340,6194.53
145341,6192.84
145343,6191.5
145361,6190.51
144007,6187.42
144937,6186.28
144318,6185.63
145345,6180.2
144918,6179.54
145366,6179.54
